name,race,background,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,skills,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
795b36,Wood Elf,City Watch,Monk 5,Monk,Way of the Open Hand,5,,43,15,13,20,16,13,10,13,Athletics|Acrobatics|Stealth|Insight|Perception,08 12 18,,NA,NA,Elf,,Sickle|Dart|Unarmed Strike,04-07
68d017,Tabaxi,Inheritor,Cleric 5,Cleric,Light Domain,5,,23,16,8,16,9,12,16,18,Stealth|History|Religion|Insight|Perception|Survival,08 12 18,,NA,NA,Tabaxi,Light*0|Burning Hands*1|Faerie Fire*1|Flaming Sphere*2|Scorching Ray*2|Daylight*3|Fireball*3,Mace|Quarterstaff,04-07
2eaaeb,Aarakocra,Acolyte,Paladin 5,Paladin,Oath of Vengeance,5,,39,18,18,13,13,9,19,12,Athletics|Religion|Insight|Persuasion,08 12 18,,NA,NA,Aarakocra,Bane*1|Hunter’s Mark*1|Wrathful Smite*1|Hold Person*2|Branding Smite*2,Longsword|Whip,04-07
07508c,Triton,Noble,Barbarian 5,Barbarian,Path of the Ancestral Guardian,5,,50,13,20,12,14,11,10,17,History|Nature|Animal Handling|Persuasion,08 12 18,,NA,NA,Triton,,Trident|Handaxe|Javelin,04-07
1e53d2,Human,Knight,Fighter 5,Fighter,Champion,5,,39,18,19,16,13,12,17,15,Athletics|History|Survival|Persuasion,08 12 18,,NA,NA,Human,,Greatsword|Handaxe,04-07
1fb9b1,Dark Elf,Criminal,Rogue 5,Rogue,Mastermind,5,,33,15,13,18,12,15,13,13,Athletics|Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Intimidation,08 12 18,,NA,NA,Elf,,Shortsword|Dagger,04-07
c42383,Half-Elf,Noble,Wizard 5,Wizard,School of Divination,5,Keen Mind,32,12,8,14,14,17,10,14,Arcana|History|Investigation|Perception|Deception|Persuasion,09 03 18,,NA,NA,Half-Elf,,Dagger,04-07
b17825,Half-Orc,Acolyte,Paladin 5,Paladin,Oath of Devotion,5,Great Weapon Master,39,18,18,11,13,7,9,18,Athletics|Religion|Insight|Medicine|Intimidation,06 17 18,,NA,NA,Half-Orc,Protection from Evil and Good*1|Sanctuary*1|Lesser Restoration*2|Zone of Truth*2,Javelin|Halberd,04-07
8118d8,Mountain Dwarf,Sailor,Barbarian 5,Barbarian,Path of the Ancestral Guardian,5,Sentinel,55,16,17,13,16,8,12,10,Athletics|Perception|Survival|Intimidation,04 08 18,,NA,NA,Dwarf,,Warhammer|Handaxe|Javelin,04-07
c38fb1,Human,Outlander,Fighter 5,Fighter,Battle Master,5,Dungeon Delver|Alert,48,16,14,17,14,13,10,8,Athletics|Acrobatics|Stealth|Survival|Intimidation,04 30 18,NG,G,N,Human,*,Longbow|Scimitar|Handaxe,04-07
14a4dc,Dragonborn,Pirate,Paladin 5,Paladin,Oath of Vengeance,5,,44,18,18,10,14,8,10,16,Athletics|Insight|Perception|Persuasion,04 26 18,CN,N,C,Dragonborn,Bane*1|Hunter’s Mark*1|Cure Wounds*1|Hold Person*2|Misty Step*2,Warhammer|Javelin,04-07
d9db84,Dark Elf,Custom,Sorcerer 5,Sorcerer,Wild Magic,5,,32,13,8,16,14,13,10,16,Perception|Deception|Intimidation,04 26 18,,NA,NA,Elf,,Dagger,04-07
ee121e,Dragonborn,Outlander,Barbarian 5,Barbarian,Path of the Zealot,5,Savage Attacker,68,17,17,15,15,8,8,9,Athletics|Perception|Survival|Intimidation,04 26 18,,NA,NA,Dragonborn,,"Javelin|Maul|Crossbow, Heavy",04-07
d7bb21,Mountain Dwarf,Soldier,Fighter 5,Fighter,Champion,5,,44,18,19,14,14,10,11,10,Athletics|Perception|Survival|Intimidation,05 01 18,,NA,NA,Dwarf,,,04-07
045f95,Wood Elf,Urban Bounty Hunter,Rogue 5,Rogue,Scout,5,Alert,27,16,10,17,10,10,14,14,Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,05 01 18,CN,N,C,Elf,,Shortsword|Shortbow|Dagger,04-07
68378,Human,Charlatan,Rogue 5,Rogue,Swashbuckler,5,Skulker,28,16,10,18,10,10,12,16,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Performance|Persuasion,05 06 18,,NA,NA,Human,,Rapier|Dagger|Shortsword,04-07
f6bc6e,Tiefling,Entertainer,Cleric 5,Cleric,Tempest Domain,5,Lucky,38,17,10,13,14,13,8,17,Acrobatics|History|Performance|Persuasion,05 08 18,,NA,NA,Tiefling,Mending*0|Animal Friendship*1|Snare*1|Healing Word*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3,"Mace|Crossbow, Light|Pike",04-07
2f0467,Minotaur,Outlander,Fighter 5,Fighter,Champion,5,Dual Wielder,54,17,16,14,15,12,8,8,Athletics|Insight|Survival|Intimidation,05 03 18,,NA,NA,,,Greataxe|Battleaxe,04-07
c145f0,Human,Hermit,Monk 5,Monk,Way of the Open Hand,5,,45,17,9,18,14,11,16,13,Religion|Medicine,04 21 18,LG,G,L,Human,,Dart|Unarmed Strike,04-07
7a1af8,Mountain Dwarf,Sailor,Paladin 5,Paladin,Oath of Ancients,5,Squat Nimbleness,54,17,18,11,15,10,11,14,Athletics|Acrobatics|Insight|Perception|Persuasion,04 29 18,NG,G,N,Dwarf,Ensnaring Strike*1|Speak with Animals*1|Divine Favor*1|Searing Smite*1|Thunderous Smite*1|Wrathful Smite*1|Moonbeam*2|Misty Step*2|Aid*2|Branding Smite*2,Maul|Battleaxe|Handaxe,04-07
355512,Human,Acolyte,Paladin 5,Paladin,Oath of Vengeance,5,Great Weapon Master,60,16,16,12,14,10,10,14,Athletics|History|Religion|Insight|Intimidation,05 18 18,,NA,NA,Human,Bane*1|Hunter’s Mark*1|Hold Person*2|Misty Step*2,Halberd|Javelin,04-07
786235,Human,Sailor,Cleric 5,Cleric,Tempest Domain,5,Observant|War Caster,38,17,12,12,14,10,17,10,Athletics|History|Religion|Medicine|Perception,05 12 18,,NA,NA,Human,Fog Cloud*1|Thunderwave*1|Gust of Wind*2|Shatter*2|Call Lightning*3|Sleet Storm*3,"Mace|Crossbow, Light",04-07
f8e24b,Tabaxi,Soldier,Ranger 5,Ranger,Hunter,5,Magic Initiate,39,14,10,16,12,12,14,12,Athletics|Stealth|Investigation|Animal Handling|Perception|Survival|Intimidation,05 11 18,NG,G,N,Tabaxi,Prestidigitation*0|Message*0|Hunter’s Mark*1|Zephyr Strike*1|Find Familiar*1|Spike Growth*2|Find Traps*2,Shortsword|Longbow|Scimitar,04-07
73ebde,Lightfoot Halfling,Criminal,Rogue 5,Rogue,Assassin,5,Alert,33,16,8,16,12,13,10,16,Acrobatics|Sleight of Hand|Stealth|Investigation|Deception|Performance,05 10 18,NN,N,N,Halfling,,Shortsword|Shortbow|Dagger,04-07
26410c,Firbolg,Folk Hero,Cleric 4,Cleric,Trickery Domain,4,Inspiring Leader,42,16,16,11,18,13,18,14,History|Animal Handling|Insight|Survival,07 25 18,,NA,NA,Firbolg,Charm Person*1|Disguise Self*1|Mirror Image*2|Pass Without Trace*2,"Mace|Crossbow, Light",04-07
be2028,Dragonborn,Acolyte,Paladin 4,Paladin,Oath of Ancients,4,,45,18,17,8,16,10,12,14,Religion|Insight|Medicine|Intimidation,07 26 18,LN,N,L,Dragonborn,Ensnaring Strike*1|Speak with Animals*1,Flail|Javelin|Longsword,04-07
1722d8,Human,Sage,Ranger 4,Ranger,Beast Master,4,,25,12,13,13,8,15,15,10,Stealth|Arcana|History|Investigation|Animal Handling|Perception,08 19 18,,NA,NA,Human,Hunter’s Mark*1|Speak with Animals*1|Fog Cloud*1,Shortsword|Longbow|Dagger,04-07
6007c7,Lightfoot Halfling,Outlander,Ranger 4,Ranger,Monster Slayer,4,,32,15,10,18,12,10,16,10,Athletics|Nature|Animal Handling|Perception|Survival,06 28 18,,NA,NA,Halfling,Protection from Evil and Good*1,Shortsword|Longbow,04-07
3fd551,Mountain Dwarf,Hermit,Barbarian 4,Barbarian,Path of the Totem Warrior,4,,49,16,18,15,18,8,8,8,Nature|Religion|Medicine|Survival,06 28 18,,NA,NA,Dwarf,,Maul|Light hammer,04-07
74a32b,Rock Gnome,Knight,Paladin 4,Paladin,Oath of Vengeance,4,,40,16,16,11,16,12,12,10,Athletics|Religion|Insight|Persuasion,06 28 18,,NA,NA,Gnome,Bane*1|Hunter’s Mark*1,Javelin|Greatsword,04-07
5cdb56,Human,Criminal,Rogue 4,Rogue,Arcane Trickster,4,Actor,23,13,10,14,10,16,8,18,Stealth|Arcana|Investigation|Deception|Intimidation|Performance|Persuasion,06 28 18,,NA,NA,Human,,Rapier|Shortbow|Dagger,04-07
6cb093,Half-Elf,Charlatan,Bard 4,Bard,College of Glamour,4,,23,14,10,16,10,10,12,19,Sleight of Hand|Insight|Perception|Deception|Performance|Persuasion,06 28 18,,NA,NA,Half-Elf,,Rapier|Dagger,04-07
4bc2d4,Human,Urban Bounty Hunter,Monk 4,Monk,Way of the Kensei,4,,31,17,10,18,14,11,16,10,Athletics|Acrobatics|Stealth|Insight,06 28 18,,NA,NA,Human,,Dart|Unarmed Strike|Whip,04-07
dba8b6,Wood Elf,Far Traveler,Monk 4,Monk,Way of the Drunken Master,4,Mobile,27,16,10,16,12,11,16,10,Acrobatics|Stealth|Insight|Perception|Performance,06 28 18,,NA,NA,Elf,,Shortsword|Dart|Unarmed Strike,04-07
24c87f,Goliath,Sailor,Barbarian 4,Barbarian,Path of the Berserker,4,,61,19,20,16,18,14,13,14,Athletics|Nature|Perception|Intimidation,06 02 18,,NA,NA,Goliath,,Maul|Handaxe|Javelin|Warhammer,04-07
c22653,Dark Elf,Urchin,Wizard 4,Wizard,School of Necromancy,4,,24,13,10,16,14,16,12,9,Sleight of Hand|Stealth|Arcana|Insight|Perception,06 10 18,,NA,NA,Elf,,Quarterstaff,04-07
d00272,Rock Gnome,City Watch,Fighter 4,Fighter,Battle Master,4,Magic Initiate,37,17,14,14,15,13,10,9,Athletics|History|Insight|Perception,06 12 18,LN,N,L,Gnome,Eldritch Blast*0|Poison Spray*0|Armor of Agathys*1,"Glaive|Battleaxe|Crossbow, Light|Greatsword",04-07
088d62,Dragonborn,Noble,Fighter 4,Fighter,Battle Master,4,,43,18,17,14,16,10,10,10,Athletics|Acrobatics|History|Persuasion,08 05 18,NG,G,N,Dragonborn,,Longsword|Handaxe,04-07
297710,Stout Halfling,Charlatan,Bard 4,Bard,College of Lore,4,,39,14,8,16,14,12,10,17,Sleight of Hand|Arcana|Animal Handling|Insight|Perception|Deception|Performance|Persuasion,07 18 18,CN,N,C,Halfling,,Quarterstaff|Dagger,04-07
3b2679,Human,Haunted One,Sorcerer 4,Sorcerer,Shadow Magic,4,,26,11,10,12,14,13,15,17,Arcana|Investigation|Deception|Intimidation,08 18 18,CN,N,C,Human,Chill Touch*0|Mage Hand*0|Minor Illusion*0|Prestidigitation*0|Control Flames*0|Witch Bolt*1|Magic Missile*1|Darkness*2|Spider Climb*2|Blur*2|Enhance Ability*2,Sickle|Dagger,04-07
cb1021,High Elf,Far Traveler,Wizard 4,Wizard,School of Abjuration,4,,22,14,10,19,13,18,12,13,Arcana|Religion|Insight|Perception,08 19 18,,NA,NA,Elf,Fire Bolt*0|Ray of Frost*0|Mage Hand*0|Message*0|Magic Missile*1|Find Familiar*1|Shield*1|Mage Armor*1|Charm Person*1|Chromatic Orb*1|Comprehend Languages*1|Invisibility*2|Aganazzar’s Scorcher*2|Rope Trick*2|Phantasmal Force*2,Dagger,04-07
8458d3,Human,Sailor,Ranger 4,Ranger,Hunter,4,Sharpshooter,48,14,10,16,16,12,14,8,Athletics|Acrobatics|Investigation|Nature|Perception|Survival,07 08 18,,NA,NA,Human,,Quarterstaff|Spear|Longbow,04-07
0e2dc6,Human,Criminal,Rogue 4,Rogue,Scout,4,Dungeon Delver|Lucky,30,14,10,16,10,14,10,14,Sleight of Hand|Stealth|Investigation|Nature|Perception|Survival|Deception|Persuasion,09 09 18,,NA,NA,Human,,Rapier|Shortbow|Dagger,04-07
5a24d5,Human,Barbarian Tribe Member,Fighter 4,Fighter,Battle Master,4,,42,16,18,15,15,13,16,14,Athletics|Acrobatics|Survival|Intimidation,07 28 18,NG,G,N,Human,,Longbow|Scimitar|Handaxe,04-07
6f49cd,Tabaxi,Outlander,Rogue 4,Rogue,Scout,4,,32,14,10,16,14,14,12,10,Athletics|Acrobatics|Sleight of Hand|Stealth|Investigation|Nature|Insight|Perception|Survival,07 28 18,NN,N,N,Tabaxi,,Shortsword|Shortbow|Dagger,04-07
be6f92,Tabaxi,Outlander,Monk 4,Monk,Way of the Kensei,4,,32,16,14,20,14,14,13,15,Athletics|Acrobatics|Stealth|History|Perception|Survival,07 28 18,LG,G,L,Tabaxi,,Quarterstaff|Dart|Unarmed Strike,04-07
d1e5de,Human,Barbarian Tribe Member,Druid 4,Druid,Circle of Dreams,4,,33,15,11,15,14,15,19,14,Athletics|Arcana|Animal Handling|Survival,07 28 18,CN,N,C,Human,Poison Spray*0|Resistance*0|Shillelagh*0|Charm Person*1|Cure Wounds*1|Faerie Fire*1|Detect Magic*1|Flaming Sphere*2|Heat Metal*2|Lesser Restoration*2,Quarterstaff,04-07
0fc51d,Flying Snake,,Ranger 4,Ranger,Beast Master,4,,20,16,4,18,11,2,12,5,Stealth|Perception,05 25 18,,NA,NA,,,,04-07
489617,Human,Haunted One,Sorcerer 4,Sorcerer,Shadow Magic,4,,23,11,10,12,13,11,12,17,Arcana|Investigation|Deception|Intimidation,08 09 18,CN,N,C,Human,Chill Touch*0|Mage Hand*0|Minor Illusion*0|Prestidigitation*0|Control Flames*0|Witch Bolt*1|Magic Missile*1|Darkness*2|Spider Climb*2|Blur*2|Enhance Ability*2,Dagger,04-07
f8758a,Warforged,Folk Hero,Fighter 4,Fighter,Champion,4,Heavy Armor Master|Magic Initiate,36,18,18,14,14,10,10,10,Athletics|Animal Handling|Survival|Intimidation,08 27 18,NG,G,N,,Create Bonfire*0|Dancing Lights*0|Find Familiar*1,"Greatsword|Unarmed Strike|Crossbow, Heavy|Handaxe|Maul",04-07
8e6a6b,Human,Soldier,Paladin 4,Paladin,Oath of Vengeance,4,Polearm Master|Great Weapon Master,36,16,16,10,14,8,8,16,Athletics|Insight|Perception|Intimidation|Persuasion,08 01 18,LN,N,L,Human,Bane*1|Hunter’s Mark*1,Glaive|Halberd|Javelin,04-07
59b333,Human,Soldier,Paladin 4,Paladin,Oath of Vengeance,4,Polearm Master|Sentinel,36,17,16,10,14,8,8,16,Athletics|Insight|Perception|Intimidation|Persuasion,08 02 18,LN,N,L,Human,Bane*1|Hunter’s Mark*1|Bless*1|Ceremony*1|Command*1|Compelled Duel*1|Cure Wounds*1|Detect Evil and Good*1|Detect Magic*1|Detect Poison and Disease*1|Divine Favor*1|Heroism*1|Protection from Evil and Good*1|Purify Food and Drink*1|Searing Smite*1|Shield of Faith*1|Thunderous Smite*1|Wrathful Smite*1,Glaive|Greatsword|Javelin,04-07
5b7eb1,Dark Elf,Urban Bounty Hunter,Ranger 4,Ranger,Hunter,4,,28,14,10,16,10,12,14,16,Athletics|Stealth|Investigation|Insight|Perception|Deception,08 01 18,CN,N,C,Elf,Dancing Lights*0|Hunter’s Mark*1|Cure Wounds*1|Faerie Fire*1|Hail of Thorns*1,Shortsword|Longbow,04-07
be4de2,Human,Noble,Bard 4,Bard,College of Whispers,4,Prodigy,31,12,12,13,14,14,14,14,History|Insight|Medicine|Perception|Performance|Persuasion,07 09 18,,NA,NA,Human,Mending*0|Vicious Mockery*0|Friends*0|Cure Wounds*1|Healing Word*1|Sleep*1|Tasha’s Hideous Laughter*1|Shatter*2|Locate Object*2|Heat Metal*2,Rapier|Dagger,04-07
89dbe6,Human,Folk Hero,Wizard 4,Wizard,School of Evocation,4,,30,12,10,14,16,18,11,10,Arcana|Animal Handling|Insight|Survival,06 28 18,,NA,NA,Human,,Quarterstaff,04-07
e8ccf7,Hill Dwarf,Hermit,Druid 4,Druid,Circle of the Moon,4,,37,14,13,12,16,10,18,8,Nature|Religion|Medicine|Perception,09 02 18,,NA,NA,Dwarf,Guidance*0,Club,04-07
86c4c1,Sea Elf,Sage,Wizard 4,Wizard,Lore Mastery,4,,30,12,12,15,17,18,15,13,Arcana|History|Investigation|Insight|Perception,08 27 18,,NA,NA,Elf,Message*0|Fire Bolt*0|Shape Water*0|Mending*0|Absorb Elements*1|Detect Magic*1|Magic Missile*1|Color Spray*1|Disguise Self*1|Mage Armor*1|Shield*1|Earthbind*2|Invisibility*2|See Invisibility*2|Misty Step*2|Suggestion*2,Quarterstaff|Dagger,04-07
dddfac,Lightfoot Halfling,Charlatan,Rogue 4,Rogue,Assassin,4,,26,15,13,18,15,11,12,16,Acrobatics|Sleight of Hand|Stealth|Perception|Deception|Performance,07 08 18,CG,G,C,Halfling,,Rapier|Shortbow|Dagger|Longsword,04-07
53fc47,Half-Elf,Charlatan,Rogue 4,Rogue,,4,Weapon Master,31,16,11,18,14,11,12,18,Acrobatics|Sleight of Hand|Stealth|Investigation|Insight|Perception|Deception|Persuasion,07 29 18,CG,G,C,Half-Elf,,Shortsword|Dagger,04-07
63c185,Human,Faction Agent,Ranger 4,Ranger,Hunter,4,Skilled,32,16,8,18,10,14,14,12,Athletics|History|Investigation|Nature|Religion|Insight|Perception,06 25 18,,NA,NA,Human,,Shortsword,04-07
745b74,Dark Elf,Criminal,Rogue 4,Rogue,Assassin,4,,25,15,8,18,11,12,12,14,Athletics|Acrobatics|Stealth|Investigation|Perception|Deception|Performance,07 29 18,,NA,NA,Elf,,Rapier|Dagger,04-07
d686a6,Hill Dwarf,Acolyte,Cleric 4,Cleric,Life Domain,4,,43,17,12,10,16,11,18,10,History|Religion|Insight|Medicine,07 29 18,,NA,NA,Dwarf,Guidance*0|Bless*1|Cure Wounds*1|Sanctuary*1|Guiding Bolt*1|Lesser Restoration*2|Spiritual Weapon*2|Aid*2|Warding Bond*2,"Mace|Crossbow, Light",04-07
36ce11,Human,Folk Hero,Monk 4,Monk,Way of the Open Hand,4,,43,19,15,19,17,12,17,12,Athletics|Acrobatics|Animal Handling|Survival,07 29 18,,NA,NA,Human,,Quarterstaff|Dart|Unarmed Strike,04-07
efcd72,Tiefling,Haunted One,Warlock 4,Warlock,The Fiend,4,,30,13,10,11,14,12,12,20,Arcana|Investigation|Deception|Intimidation,07 29 18,,NA,NA,Tiefling,Blade Ward*0|True Strike*0|Mending*0|Witch Bolt*1|Scorching Ray*2|Misty Step*2,"Crossbow, Light|Dagger",04-07
1d594f,Human,Mercenary Veteran,Fighter 4,Fighter,Champion,4,,48,17,18,12,16,11,11,11,Athletics|Acrobatics|Intimidation|Persuasion,07 29 18,,NA,NA,Human,,"Greataxe|Longsword|Crossbow, Light",04-07
395b9a,Forest Gnome,Sage,Wizard 4,Wizard,School of Evocation,4,,25,11,9,12,12,18,13,14,Arcana|History|Investigation|Insight,07 29 18,,NA,NA,Gnome,Fire Bolt*0|True Strike*0|Mage Hand*0|Shield*1|Mage Armor*1|Magic Missile*1|Thunderwave*1|Burning Hands*1|Detect Magic*1|Witch Bolt*1|Ray of Sickness*1|Aganazzar’s Scorcher*2|Melf’s Acid Arrow*2|Scorching Ray*2|Snilloc’s Snowball Swarm*2,Quarterstaff,04-07
c18779,Half-Orc,Outlander,Barbarian 4,Barbarian,Path of the Totem Warrior,4,Orcish Fury,56,15,18,14,16,8,8,10,Athletics|Animal Handling|Perception|Survival|Intimidation,07 29 18,,NA,NA,Half-Orc,,Greataxe|Handaxe|Javelin,04-07
1d5917,Wood Elf,Hermit,Druid 4,Druid,Circle of the Moon,4,Savage Attacker,36,14,8,10,15,13,16,12,Nature|Religion|Animal Handling|Medicine|Perception,07 29 18,,NA,NA,Elf,Poison Spray*0|Thorn Whip*0|Druidcraft*0|Beast Bond*1|Cure Wounds*1|Ice Knife*1|Snare*1|Barkskin*2|Heat Metal*2|Moonbeam*2,Spear|Whip,04-07
3bed4e,Half-Orc,Outlander,Barbarian 4,Barbarian,Path of the Totem Warrior,4,,16,14,18,13,16,8,12,10,Athletics|Nature|Perception|Survival|Intimidation,08 01 18,CE,E,C,Half-Orc,,Greataxe|Handaxe|Javelin|Maul,04-07
7ddf30,Human,Far Traveler,Druid 4,Druid,Circle of Dreams,4,,37,16,1,17,14,20,20,20,Arcana|Nature|Insight|Perception,09 01 18,,NA,NA,Human,,Scimitar,04-07
3de95d,Kobold,Cloistered Scholar,Wizard 4,Wizard,School of Abjuration,4,,22,13,6,16,12,16,14,10,Arcana|History|Investigation|Insight,06 15 18,NN,N,N,Kobold,,Dagger,04-07
2b39ba,Serpentblood,Haunted One,Sorcerer 4,Sorcerer,Draconic Bloodline,4,,31,13,8,11,14,13,12,18,Arcana|Investigation|Deception|Persuasion,07 04 18,,NA,NA,Yaun-Ti,Ray of Frost*0|Chill Touch*0|Poison Spray*0|Blade Ward*0|Witch Bolt*1|Sleep*1|Shatter*2|Hold Person*2|Web*2,Dagger,04-07
f60939,1/2 Elf--Var.,Faction Agent/Outlander,Paladin 4,Paladin,Oath of Ancients,4,Heavy Armor Master,42,19,16,12,14,10,8,17,Athletics|Nature|Religion|Insight|Survival|Persuasion,05 27 18,NG,G,N,Elf,Fire Bolt*0|Ensnaring Strike*1|Speak with Animals*1|Shield of Faith*1|Bless*1|Compelled Duel*1|Command*1,Greatsword|Javelin|Quarterstaff|Whip,04-07
efdb62,Human,Criminal,Fighter 4,Fighter,Champion,4,Durable,48,16,16,16,14,9,12,12,Stealth|Insight|Deception|Intimidation,08 09 18,,NA,NA,Human,,Greatsword|Glaive|Handaxe,04-07
933570,Stout Halfling,Inheritor,Fighter 4,Fighter,Samurai,4,Great Weapon Master,48,17,18,20,14,8,9,13,History|Animal Handling|Insight|Perception|Survival,08 30 18,,NA,NA,Halfling,,Greatsword|Longbow|Dagger,04-07
f2c073,Half-Elf,Haunted One,Sorcerer 4,Sorcerer,Draconic Bloodline,4,,30,15,9,14,15,13,10,17,Arcana|Investigation|Survival|Deception|Intimidation|Persuasion,06 10 18,CG,G,C,Half-Elf,Fire Bolt*0|Prestidigitation*0|Mage Hand*0|Create Bonfire*0|Minor Illusion*0|Shield*1|Magic Missile*1|Dragon’s Breath*2|Scorching Ray*2|Hold Person*2,Dagger,04-07
3.73E+18,Stout Halfling,City Watch,Fighter 4,Fighter,Battle Master,4,,33,17,16,12,11,11,11,15,Athletics|Insight|Survival|Intimidation,08 14 18,,NA,NA,Halfling,,Greataxe|Handaxe,04-07
ec35a6,Half-Orc,Hermit,Druid 4,Druid,Circle of the Moon,4,,36,15,16,14,16,12,18,13,Religion|Animal Handling|Medicine|Perception|Intimidation,08 14 18,,NA,NA,Half-Orc,,Scimitar,04-07
398c78,Human,Urchin,Druid 4,Druid,Circle of the Shepherd,4,War Caster,35,12,12,15,16,12,18,14,Sleight of Hand|Stealth|Animal Handling|Insight,07 01 18,,NA,NA,Human,,Scimitar,04-07
e20bf8,Wood Elf,Acolyte,Cleric 4,Cleric,Arcana Domain,4,,27,18,8,17,13,10,18,10,Arcana|Religion|Insight|Medicine|Perception|Persuasion,06 29 18,,NA,NA,Elf,Frostbite*0|Mage Hand*0|Sacred Flame*0|Mending*0|Spare the Dying*0|Guidance*0|Detect Magic*1|Magic Missile*1|Cure Wounds*1|Inflict Wounds*1|Shield of Faith*1|Bless*1|Bane*1|Magic Weapon*2|Nystul’s Magic Aura*2|Aid*2|Prayer of Healing*2|Spiritual Weapon*2,"Mace|Crossbow, Light|Rapier|Longbow",04-07
90b131,Half-Elf,Soldier,Warlock 4,Warlock,The Celestial,4,,31,14,8,16,14,12,10,18,Athletics|Arcana|Religion|Medicine|Intimidation|Performance,06 08 18,,NA,NA,Half-Elf,Light*0|Sacred Flame*0,"Dagger|Crossbow, Light",04-07
9.10E+277,,,Paladin 4,Paladin,Oath of Devotion,4,,60,22,16,12,16,8,10,16,Athletics|Religion|Intimidation|Persuasion,05 12 18,,NA,NA,,Protection from Evil and Good*1|Sanctuary*1,Warhammer|Javelin,04-07
a9f112,Protector Aasimar,Noble,Paladin 4,Paladin,,4,,28,20,16,15,15,13,13,16,History|Insight|Intimidation|Persuasion,08 20 18,NG,G,N,Aasimar,Light*0,Longsword|Trident|Javelin|Unarmed Strike,04-07
934936,Deep Gnome,Sage,Wizard 4,Wizard,School of Illusion,4,,32,12,10,14,15,18,10,10,Arcana|History|Investigation|Insight,08 25 18,,NA,NA,Gnome,Minor Illusion*0|Fire Bolt*0|Mage Hand*0|Frostbite*0|Mage Armor*1|Find Familiar*1|Thunderwave*1|Suggestion*2|Misty Step*2|Aganazzar’s Scorcher*2,Quarterstaff,04-07
9f2bcd,High Elf,Entertainer,Sorcerer 4,Sorcerer,Wild Magic,4,Magic Initiate,22,13,8,16,13,12,11,15,Acrobatics|Arcana|Perception|Performance|Persuasion,06 12 18,,NA,NA,Elf,Mage Hand*0|Dancing Lights*0|Chill Touch*0|Minor Illusion*0|Ray of Frost*0|Shocking Grasp*0|Prestidigitation*0|Magic Missile*1|Detect Magic*1|Thunderwave*1|Mage Armor*1|Scorching Ray*2|Levitate*2|Alter Self*2,Quarterstaff|Dagger,04-07
7c741f,High Elf,Entertainer,Sorcerer 4,Sorcerer,Wild Magic,4,Magic Initiate,22,13,8,16,13,12,11,15,Acrobatics|Arcana|Perception|Performance|Persuasion,06 11 18,,NA,NA,Elf,Mage Hand*0|Dancing Lights*0|Chill Touch*0|Minor Illusion*0|Ray of Frost*0|Shocking Grasp*0|Prestidigitation*0|Magic Missile*1|Detect Magic*1|Thunderwave*1|Mage Armor*1|Scorching Ray*2|Levitate*2|Alter Self*2,Quarterstaff|Dagger,04-07
b11a5a,Forest Gnome,Clan Crafter,Cleric 4,Cleric,Forge Domain,4,War Caster,31,16,14,11,14,10,15,10,History|Religion|Insight|Medicine,06 11 18,,NA,NA,Gnome,Mending*0|Sacred Flame*0|Guidance*0|Identify*1|Searing Smite*1|Healing Word*1|Bless*1|Inflict Wounds*1|Sanctuary*1|Heat Metal*2|Magic Weapon*2|Silence*2|Zone of Truth*2|Spiritual Weapon*2,Mace,04-07
c85eee,High Elf,Entertainer,Sorcerer 4,Sorcerer,Wild Magic,4,Magic Initiate,22,13,8,16,13,12,11,15,Acrobatics|Arcana|Perception|Performance|Persuasion,06 12 18,,NA,NA,Elf,Mage Hand*0|Dancing Lights*0|Chill Touch*0|Minor Illusion*0|Ray of Frost*0|Shocking Grasp*0|Prestidigitation*0|Magic Missile*1|Detect Magic*1|Thunderwave*1|Mage Armor*1|Scorching Ray*2|Levitate*2|Alter Self*2,Quarterstaff|Dagger,04-07
2f375b,Bugbear,Far Traveler,Fighter 4,Fighter,Eldritch Knight,4,Medium Armor Master,28,20,16,16,10,14,10,8,Athletics|Acrobatics|Stealth|Insight|Perception,04 09 18,,NA,NA,Bugbear,Toll the Dead*0|Booming Blade*0|Shield*1|Absorb Elements*1|Healing Word*1,Handaxe,04-07
b6e2b6,Half-Orc,Knight,Fighter 4,Fighter,Cavalier,4,Heavy Armor Master,40,19,18,10,16,11,10,10,Athletics|History|Animal Handling|Survival|Intimidation|Persuasion,04 16 18,,NA,NA,Half-Orc,,"Battleaxe|Crossbow, Light|Lance",04-07
6c03ba,Wood Elf,Folk Hero,Ranger 4,Ranger,Gloom Stalker,4,,32,16,10,19,14,12,14,8,Athletics|Stealth|Investigation|Animal Handling|Perception|Survival,04 16 18,LG,G,L,Elf,Disguise Self*1|Animal Friendship*1|Goodberry*1|Hunter’s Mark*1,Spear|Quarterstaff|Longbow,04-07
